Tijdstip;Datum;Reistijd;Richting
10:15;03/06/2024;3;Vanuit O
10:15;04/06/2024;2,883;Vanuit O
10:15;05/06/2024;3,167;Vanuit O
10:15;06/06/2024;2,85;Vanuit O
10:15;07/06/2024;2,783;Vanuit O
10:15;08/06/2024;2,067;Vanuit O
10:15;09/06/2024;1,9;Vanuit O
10:15;10/06/2024;2,667;Vanuit O
10:15;11/06/2024;2,683;Vanuit O
10:15;12/06/2024;3,283;Vanuit O
10:15;13/06/2024;2,683;Vanuit O
10:15;14/06/2024;2,633;Vanuit O
10:15;15/06/2024;1,95;Vanuit O
10:15;16/06/2024;2;Vanuit O
10:15;17/06/2024;2,767;Vanuit O
10:15;18/06/2024;2,8;Vanuit O
10:15;19/06/2024;2,467;Vanuit O
10:15;20/06/2024;3,133;Vanuit O
10:15;21/06/2024;2,75;Vanuit O
10:15;22/06/2024;1,867;Vanuit O
10:15;23/06/2024;1,933;Vanuit O
10:15;24/06/2024;2,933;Vanuit O
10:15;25/06/2024;2,817;Vanuit O
10:15;26/06/2024;2,983;Vanuit O
10:15;27/06/2024;2,667;Vanuit O
10:15;28/06/2024;3,083;Vanuit O
10:15;29/06/2024;1,983;Vanuit O
10:15;30/06/2024;2,2;Vanuit O
10:15;01/07/2024;2,933;Vanuit O
10:15;02/07/2024;3,1;Vanuit O
10:15;03/07/2024;3,25;Vanuit O
10:15;04/07/2024;2,85;Vanuit O
10:15;05/07/2024;2,833;Vanuit O
10:15;06/07/2024;2,067;Vanuit O
10:15;07/07/2024;2,267;Vanuit O
10:15;08/07/2024;3,15;Vanuit O
10:15;09/07/2024;2,467;Vanuit O
10:15;10/07/2024;3,433;Vanuit O
10:15;11/07/2024;2,867;Vanuit O
10:15;13/07/2024;2,667;Vanuit O
10:15;14/07/2024;2,3;Vanuit O
10:15;15/07/2024;2,883;Vanuit O
10:15;16/07/2024;3,867;Vanuit O
10:15;17/07/2024;2,417;Vanuit O
10:15;18/07/2024;2,583;Vanuit O
10:15;19/07/2024;2,833;Vanuit O
10:15;20/07/2024;2,017;Vanuit O
10:15;21/07/2024;1,95;Vanuit O
10:15;22/07/2024;2,267;Vanuit O
10:15;23/07/2024;2,267;Vanuit O
10:15;24/07/2024;3,033;Vanuit O
10:15;25/07/2024;1,983;Vanuit O
10:15;26/07/2024;2,9;Vanuit O
10:15;27/07/2024;1,783;Vanuit O
10:15;28/07/2024;2,567;Vanuit O
10:15;29/07/2024;3;Vanuit O
10:15;30/07/2024;2,533;Vanuit O
10:15;31/07/2024;1,983;Vanuit O
10:15;01/08/2024;3,017;Vanuit O
10:15;02/08/2024;2,217;Vanuit O
10:15;03/08/2024;2,267;Vanuit O
10:15;04/08/2024;2,2;Vanuit O
10:15;05/08/2024;2,7;Vanuit O
10:15;06/08/2024;3;Vanuit O
10:15;07/08/2024;3,05;Vanuit O
10:15;08/08/2024;2,75;Vanuit O
10:15;09/08/2024;2,567;Vanuit O
10:15;10/08/2024;2,2;Vanuit O
10:15;11/08/2024;2,1;Vanuit O
10:15;12/08/2024;3,333;Vanuit O
10:15;13/08/2024;2,75;Vanuit O
10:15;14/08/2024;2,817;Vanuit O
10:15;15/08/2024;2,2;Vanuit O
10:15;16/08/2024;2,983;Vanuit O
10:15;17/08/2024;1,967;Vanuit O
10:15;18/08/2024;2,283;Vanuit O
10:15;19/08/2024;3,2;Vanuit O
10:15;20/08/2024;2,833;Vanuit O
10:15;21/08/2024;1,8;Vanuit O
10:15;23/08/2024;2,7;Vanuit O
10:15;24/08/2024;2,7;Vanuit O
10:15;25/08/2024;2,1;Vanuit O
10:15;26/08/2024;3,117;Vanuit O
10:15;27/08/2024;2,733;Vanuit O
10:15;28/08/2024;3,65;Vanuit O
10:15;29/08/2024;2,517;Vanuit O
10:15;30/08/2024;2,767;Vanuit O
10:15;31/08/2024;2,017;Vanuit O
10:15;01/09/2024;2,25;Vanuit O
10:15;02/09/2024;3,017;Vanuit O
10:15;03/09/2024;3,183;Vanuit O
10:15;04/09/2024;2,7;Vanuit O
10:15;05/09/2024;2,767;Vanuit O
10:15;06/09/2024;2,267;Vanuit O
10:15;07/09/2024;2,5;Vanuit O
10:15;08/09/2024;2,117;Vanuit O
10:15;09/09/2024;2,567;Vanuit O
10:15;10/09/2024;2,383;Vanuit O
10:15;11/09/2024;3,233;Vanuit O
10:15;12/09/2024;3,133;Vanuit O
10:15;13/09/2024;3,517;Vanuit O
10:15;14/09/2024;1,983;Vanuit O
10:15;15/09/2024;2,033;Vanuit O
10:15;16/09/2024;3,35;Vanuit O
10:15;17/09/2024;2,767;Vanuit O
10:15;18/09/2024;2,783;Vanuit O
10:15;19/09/2024;2,983;Vanuit O
10:15;20/09/2024;2,85;Vanuit O
10:15;21/09/2024;2,05;Vanuit O
10:15;22/09/2024;2,183;Vanuit O
10:15;23/09/2024;2,85;Vanuit O
10:15;24/09/2024;2,667;Vanuit O
10:15;25/09/2024;3,517;Vanuit O
10:15;26/09/2024;3,167;Vanuit O
10:15;27/09/2024;3,217;Vanuit O
10:15;28/09/2024;2,05;Vanuit O
10:15;29/09/2024;1,933;Vanuit O
10:15;30/09/2024;2,883;Vanuit O
10:15;01/10/2024;3,183;Vanuit O
10:15;02/10/2024;3,083;Vanuit O
10:15;03/10/2024;3,517;Vanuit O
10:15;04/10/2024;2,95;Vanuit O
10:15;05/10/2024;2,667;Vanuit O
10:15;06/10/2024;1,983;Vanuit O
10:15;07/10/2024;3,033;Vanuit O
10:15;08/10/2024;2,9;Vanuit O
10:15;09/10/2024;2,817;Vanuit O
10:15;10/10/2024;3;Vanuit O
10:15;11/10/2024;3,067;Vanuit O
10:15;12/10/2024;2,033;Vanuit O
10:15;13/10/2024;2,117;Vanuit O
10:15;14/10/2024;2,15;Vanuit O
10:15;15/10/2024;3;Vanuit O
10:15;16/10/2024;3,35;Vanuit O
10:15;17/10/2024;2,317;Vanuit O
10:15;18/10/2024;3,667;Vanuit O
10:15;19/10/2024;2,2;Vanuit O
10:15;20/10/2024;1,983;Vanuit O
10:15;21/10/2024;2,367;Vanuit O
10:15;22/10/2024;3,267;Vanuit O
10:15;23/10/2024;3,667;Vanuit O
10:15;24/10/2024;2,9;Vanuit O
10:15;26/10/2024;3,433;Vanuit O
10:15;27/10/2024;2,067;Vanuit O
10:15;28/10/2024;3,35;Vanuit O
10:15;29/10/2024;3,017;Vanuit O
10:15;30/10/2024;3,233;Vanuit O
10:15;31/10/2024;2,767;Vanuit O
10:15;01/11/2024;2,583;Vanuit O
10:15;02/11/2024;2,067;Vanuit O
10:15;03/11/2024;1,967;Vanuit O
10:15;04/11/2024;2,55;Vanuit O
10:15;05/11/2024;3,45;Vanuit O
10:15;06/11/2024;2,917;Vanuit O
10:15;07/11/2024;4,35;Vanuit O
10:15;08/11/2024;2,533;Vanuit O
10:15;09/11/2024;2,05;Vanuit O
10:15;10/11/2024;1,983;Vanuit O
10:15;11/11/2024;2,433;Vanuit O
10:30;05/05/2023;2,4;Vanuit O
10:30;06/05/2023;2,9;Vanuit O
10:30;07/05/2023;2,317;Vanuit O
10:30;08/05/2023;3,067;Vanuit O
10:30;09/05/2023;2,883;Vanuit O
10:30;11/05/2023;3,067;Vanuit O
10:30;12/05/2023;3,05;Vanuit O
10:30;13/05/2023;2;Vanuit O
10:30;14/05/2023;2,1;Vanuit O
10:30;15/05/2023;2,833;Vanuit O
10:30;16/05/2023;2,633;Vanuit O
10:30;17/05/2023;2,85;Vanuit O
10:30;18/05/2023;3,583;Vanuit O
10:30;19/05/2023;2,917;Vanuit O
10:30;20/05/2023;3,3;Vanuit O
10:30;21/05/2023;2,117;Vanuit O
10:30;22/05/2023;2,433;Vanuit O
10:30;23/05/2023;2,9;Vanuit O
10:30;24/05/2023;2,817;Vanuit O
10:30;25/05/2023;2,75;Vanuit O
10:30;26/05/2023;2,8;Vanuit O
10:30;27/05/2023;3,133;Vanuit O
10:30;28/05/2023;2,367;Vanuit O
10:30;29/05/2023;2,533;Vanuit O
10:30;30/05/2023;2,867;Vanuit O
10:30;31/05/2023;2,967;Vanuit O
10:30;01/06/2023;3;Vanuit O
10:30;02/06/2023;2,933;Vanuit O
10:30;03/06/2023;3,167;Vanuit O
10:30;04/06/2023;2,567;Vanuit O
10:30;05/06/2023;2,633;Vanuit O
10:30;06/06/2023;3,867;Vanuit O
10:30;07/06/2023;3,183;Vanuit O
10:30;08/06/2023;3;Vanuit O
10:30;09/06/2023;3,7;Vanuit O
10:30;10/06/2023;2,567;Vanuit O
10:30;11/06/2023;2,367;Vanuit O
10:30;12/06/2023;2,867;Vanuit O
10:30;13/06/2023;2,633;Vanuit O
10:30;14/06/2023;2,667;Vanuit O
10:30;15/06/2023;4,217;Vanuit O
10:30;17/06/2023;1,967;Vanuit O
10:30;18/06/2023;1,967;Vanuit O
10:30;19/06/2023;3,183;Vanuit O
10:30;20/06/2023;2,45;Vanuit O
10:30;21/06/2023;2,5;Vanuit O
10:30;22/06/2023;2,267;Vanuit O
10:30;23/06/2023;2,533;Vanuit O
10:30;24/06/2023;2,017;Vanuit O
10:30;25/06/2023;2,117;Vanuit O
10:30;26/06/2023;2,067;Vanuit O
10:30;27/06/2023;2,55;Vanuit O
10:30;28/06/2023;2,467;Vanuit O
10:30;29/06/2023;2,25;Vanuit O
10:30;30/06/2023;2,8;Vanuit O
10:30;01/07/2023;2,033;Vanuit O
10:30;02/07/2023;2,033;Vanuit O
10:30;03/07/2023;2,567;Vanuit O
10:30;04/07/2023;2,567;Vanuit O
10:30;05/07/2023;2,333;Vanuit O
10:30;07/07/2023;2,267;Vanuit O
10:30;08/07/2023;2,133;Vanuit O
10:30;09/07/2023;1,95;Vanuit O
10:30;10/07/2023;2,417;Vanuit O
10:30;11/07/2023;2,767;Vanuit O
